date,facility_id,facility_name,region,department,electricity_kwh,fuel_liters,renewable_kwh,transport_km,process_units,production_output_tons,waste_tons,offsets_tco2e,scope1_tco2e,scope2_tco2e,scope3_tco2e,total_tco2e,carbon_intensity
2026-02-28,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2211.6,242.41,762.33,445.82,1175.92,136.47,9.27,1.745,1.722141,0.652484,19.271731,19.900881,0.145831
2026-03-01,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2262.02,396.69,829.24,508.51,1106.85,128.22,11.26,2.761,2.0895,0.646555,19.296026,19.270894,0.1503
2026-03-02,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4044.53,484.14,1396.92,786.03,1538.1,176.86,11.14,2.732,2.73885,1.192079,24.437512,25.636368,0.144957
2026-03-03,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4817.85,449.86,1762.88,734.55,1489.73,192.39,12.99,3.356,2.596561,1.378481,26.786724,27.405743,0.142447
2026-03-04,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4371.82,547.63,1828.99,849.21,1211.12,160.78,8.23,4.151,2.646353,1.154548,21.594403,21.244177,0.132128
2026-03-05,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4493.78,420.91,1712.0,790.44,1209.48,149.52,10.53,3.541,2.2942,1.257326,21.364738,21.375731,0.142965
2026-03-06,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4798.56,447.7,2674.42,628.64,1102.61,137.06,6.3,5.308,2.245479,0.987151,18.201497,16.125925,0.117658
2026-03-07,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2796.51,337.31,1586.5,438.53,559.63,70.77,3.98,3.349,1.457396,0.563575,10.26517,8.936659,0.126282
2026-03-08,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2841.2,342.46,969.33,578.05,1021.38,125.19,8.57,3.325,1.88559,0.842439,17.895796,17.298373,0.138172
2026-03-09,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4627.9,452.28,1653.45,697.37,1211.6,144.06,8.87,2.514,2.362338,1.3409,20.046378,21.235854,0.147406
2026-03-10,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4651.43,484.06,2258.91,583.26,1399.59,158.33,11.95,5.089,2.583766,1.096954,22.739155,21.331061,0.134722
2026-03-11,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4817.87,489.3,1906.62,680.11,1611.41,193.79,9.58,4.143,2.794124,1.318117,25.465838,25.434926,0.131249
2026-03-12,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3912.82,460.13,1808.57,857.77,1429.85,184.92,10.68,3.204,2.597204,0.961259,25.122376,25.476735,0.137773
2026-03-13,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3713.9,504.46,1740.7,570.72,1637.29,208.74,12.64,4.416,2.83571,0.902279,28.225357,27.547506,0.131968
2026-03-14,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2630.38,302.63,1127.92,439.78,1059.86,131.43,6.69,2.916,1.784896,0.683116,17.667147,17.21925,0.13102
2026-03-15,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2161.27,216.26,968.35,523.27,960.61,115.18,7.51,2.913,1.485923,0.543818,16.384913,15.501405,0.134587
2026-03-16,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3976.71,570.21,1721.52,655.32,1424.86,174.85,8.87,2.968,2.849548,1.025919,23.197857,24.104855,0.137861
2026-03-17,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3628.21,429.34,1840.14,836.77,1223.03,160.67,9.04,4.703,2.336955,0.822827,21.915688,20.372329,0.126795
2026-03-18,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3811.42,506.73,1883.6,838.39,1548.13,174.1,8.95,3.609,2.817758,0.885151,23.267787,23.361889,0.134185
2026-03-19,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,6088.87,728.47,1915.54,736.78,1300.66,169.95,11.94,3.678,3.184838,1.873355,24.031306,25.411432,0.149519
2026-03-20,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3759.12,526.09,1532.01,861.98,1214.35,144.55,9.4,3.545,2.593759,1.009819,20.419835,20.478424,0.141666
2026-03-21,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,1759.37,296.31,611.85,447.55,894.68,114.22,7.7,2.353,1.630666,0.516794,16.317814,16.112477,0.14106
2026-03-22,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2357.52,260.79,1048.83,467.37,900.39,102.17,6.87,4.088,1.544049,0.596331,14.738785,12.791316,0.125194
2026-03-23,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3347.44,474.03,1345.51,899.0,1441.56,164.34,10.42,2.756,2.652122,0.90709,22.913735,23.716973,0.144313
2026-03-24,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3694.66,425.3,1547.11,823.62,1461.39,177.2,11.72,2.356,2.52387,0.975125,24.740123,25.883223,0.146065
2026-03-25,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4633.89,493.75,1699.37,821.27,1279.97,163.71,12.21,3.536,2.55447,1.324253,23.550424,23.893006,0.145946
2026-03-26,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4196.35,458.87,1564.01,750.77,1482.61,193.99,11.98,3.911,2.617806,1.188669,26.538053,26.433848,0.136264
2026-03-27,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4858.54,496.05,2448.97,760.14,1750.04,198.65,10.9,5.018,2.943884,1.108217,26.570149,25.604193,0.12889
2026-03-28,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3098.88,196.19,1796.41,467.45,950.41,117.65,9.42,3.304,1.412944,0.608399,17.4085,16.126231,0.137075
2026-03-29,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2549.13,280.72,1173.24,530.22,1342.84,167.73,9.4,1.911,1.98106,0.628344,22.604275,23.302523,0.13893
2026-03-30,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4344.03,484.72,1417.01,770.95,1621.92,185.94,9.22,3.808,2.807942,1.315361,24.560381,24.87589,0.133781
2026-03-31,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4631.33,477.25,1691.88,861.43,1462.23,180.7,11.99,3.366,2.670984,1.326271,25.236968,25.867754,0.143156
2026-04-01,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4710.49,408.32,1950.84,653.42,1659.68,196.83,11.45,3.918,2.612593,1.252324,26.546346,26.492827,0.134596
2026-04-02,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4667.9,494.1,1759.05,762.23,1329.98,146.16,7.77,4.509,2.586183,1.314144,19.841342,19.233119,0.13159
2026-04-03,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4592.06,537.5,1643.55,821.2,1127.23,135.45,8.43,2.698,2.543389,1.329298,19.0462,20.221002,0.149288
2026-04-04,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3249.51,298.7,1367.88,543.18,989.96,121.0,6.95,3.056,1.735287,0.854627,16.764179,16.297822,0.134693
2026-04-05,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2218.22,283.33,1065.85,446.21,734.27,92.03,3.4,4.573,1.460893,0.527919,12.223518,9.639516,0.104739
2026-04-06,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3969.3,546.39,1500.75,794.94,1559.43,174.94,10.44,3.47,2.925275,1.115384,23.95111,24.521624,0.140171
2026-04-07,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3779.04,547.98,1650.72,920.44,1372.87,165.39,11.59,1.394,2.796687,0.968718,23.527992,25.89915,0.156596
2026-04-08,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3819.31,499.85,1864.1,776.82,1413.51,175.53,9.37,5.179,2.674548,0.896813,23.553418,21.945937,0.125025
2026-04-09,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4072.02,456.76,1694.77,831.79,1744.73,211.5,12.46,3.567,2.847731,1.07907,28.597367,28.95733,0.136914
2026-04-10,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3547.61,418.47,1398.36,835.71,1588.99,183.96,9.92,2.001,2.615032,0.972931,24.68895,26.275642,0.142834
2026-04-11,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2385.44,238.05,986.07,312.16,1157.75,128.2,7.36,3.695,1.669804,0.634967,17.535649,16.145471,0.125937
2026-04-12,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2426.39,278.05,746.36,362.78,911.81,117.33,6.02,1.746,1.580012,0.753657,15.882612,16.469972,0.14037
2026-04-13,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3580.94,474.83,1121.03,780.85,1385.14,175.7,13.32,3.922,2.584436,1.104062,25.230215,24.996483,0.142271
2026-04-14,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3670.67,515.26,1752.73,690.2,1551.56,195.08,15.74,3.282,2.815353,0.878215,28.192426,28.604097,0.146627
2026-04-15,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3695.74,436.06,1738.98,691.39,1530.94,174.55,10.71,1.623,2.585986,0.895016,23.961316,25.819272,0.14792
2026-04-16,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3701.18,495.26,1698.32,812.67,1318.87,158.9,9.91,2.666,2.589552,0.914485,22.083273,22.92121,0.144245
2026-04-17,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3537.73,516.28,1035.34,878.85,1193.11,139.76,7.51,2.882,2.552833,1.121051,19.143909,19.935538,0.142639
2026-04-18,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2585.62,376.35,1137.64,397.5,716.59,87.83,3.49,2.221,1.686087,0.659346,11.794305,11.918947,0.135706
2026-04-19,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2236.16,229.04,793.18,502.47,776.38,95.46,6.99,3.651,1.36146,0.650328,14.118313,12.478641,0.130714
2026-04-20,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4761.98,549.77,1646.03,779.21,1142.2,142.17,7.93,2.366,2.580894,1.402985,19.506049,21.124233,0.14858
2026-04-21,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,5171.64,469.48,1308.39,771.93,1581.26,197.83,13.53,4.424,2.733137,1.724964,27.597755,27.632178,0.139675
2026-04-22,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,5155.88,469.93,2019.93,807.05,1423.12,179.58,12.77,4.216,2.608166,1.419189,25.416389,25.228233,0.140484
2026-04-23,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4609.83,492.62,1448.72,665.44,1527.7,184.91,10.33,3.938,2.729936,1.418941,24.85385,25.064881,0.135551
2026-04-24,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4838.61,448.88,1813.47,754.9,1767.1,214.12,13.48,3.182,2.83079,1.36636,29.247895,30.263404,0.141339
2026-04-25,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2921.48,382.36,1434.39,556.15,810.45,103.71,8.17,2.802,1.811165,0.682423,15.499476,15.191364,0.146483
2026-04-26,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2979.38,334.18,802.93,479.93,883.97,104.74,5.11,3.892,1.72932,0.973098,14.271716,13.081869,0.124904
2026-04-27,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4547.52,361.1,2060.77,814.48,1586.83,193.23,10.44,3.881,2.455437,1.134475,25.850795,25.559718,0.132274
2026-04-28,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4452.45,478.95,1627.68,817.23,1620.5,183.89,10.34,4.612,2.800075,1.274566,24.848034,24.310376,0.132202
2026-04-29,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3771.18,484.04,886.69,846.87,1305.08,142.31,8.58,2.651,2.554407,1.286156,19.833437,21.022632,0.147725
2026-04-30,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3704.25,522.08,1400.54,880.22,1323.83,176.96,10.65,3.451,2.678424,1.040901,24.301317,24.569632,0.138843
2026-05-01,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3299.87,459.94,1195.82,716.65,1108.27,135.18,7.59,3.393,2.29976,0.94904,18.602295,18.458196,0.136547
2026-05-02,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2277.28,354.09,1174.26,571.84,984.66,124.13,7.01,2.634,1.884723,0.508359,17.128689,16.887709,0.136049
2026-05-03,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2265.27,311.72,901.58,499.86,856.51,105.75,4.96,2.903,1.649848,0.617602,14.325692,13.690264,0.129464
2026-05-04,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3635.09,519.86,1291.53,825.75,1357.42,178.68,10.57,2.722,2.690358,1.056269,24.411225,25.436184,0.142352
2026-05-05,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3762.73,555.68,1498.54,736.79,1413.53,173.92,11.2,4.275,2.816587,1.025464,24.129053,23.69656,0.136253
2026-05-06,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3828.38,474.05,1562.47,756.57,1421.07,165.43,10.49,3.852,2.607892,1.027488,22.966348,22.749572,0.137516
2026-05-07,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3244.58,468.61,1118.5,823.1,1410.12,178.13,11.54,3.674,2.596773,0.957196,24.758578,24.63825,0.138318
2026-05-08,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3878.97,449.47,1249.64,804.45,1502.43,182.03,9.61,3.897,2.619471,1.181123,24.342353,24.245586,0.133196
2026-05-09,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2078.71,317.29,429.45,493.67,1005.62,120.95,9.16,1.067,1.788863,0.733847,17.654879,19.110579,0.157999
2026-05-10,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2584.24,343.76,686.9,411.68,1102.09,141.45,8.31,4.629,1.925259,0.84805,19.364889,17.509301,0.123783
2026-05-11,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3645.99,452.8,1503.41,916.64,1708.31,190.51,11.99,2.876,2.822648,0.972075,26.284181,27.202532,0.14279
2026-05-12,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3698.44,531.96,1443.31,821.15,1525.2,194.19,13.69,3.705,2.862831,1.020385,27.321122,27.498977,0.14161
2026-05-13,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,3768.89,514.47,1360.34,799.64,1403.94,171.62,9.49,3.038,2.710017,1.086218,23.212416,23.970337,0.139671
2026-05-14,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4755.84,475.81,1456.6,772.77,1303.11,153.3,10.07,5.067,2.516623,1.479846,21.549736,20.479164,0.133592
2026-05-15,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,4455.3,404.98,1676.45,938.59,1061.77,129.36,6.62,4.356,2.155568,1.25533,17.732314,16.78752,0.129778
2026-05-16,FAC-US-02,Grid Automation Plant,Midwest-US,Electronics,2841.86,297.43,705.69,518.42,484.13,56.18,3.93,4.844,1.302289,0.953459,8.791959,6.203992,0.110425
2025-11-18,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,6038.9,420.76,1074.26,965.81,1617.8,228.98,11.15,3.33,2.670101,2.850118,29.934605,32.124347,0.140293
2025-11-19,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3432.0,540.79,1705.93,958.3,1860.77,233.94,12.4,3.403,3.194439,1.017293,30.966015,31.774974,0.135825
2025-11-20,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3539.77,542.77,1047.8,973.16,1578.01,244.81,12.86,3.746,2.965045,1.440675,32.290671,32.950334,0.134595
2025-11-21,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2786.65,466.32,434.83,1026.31,1815.62,217.76,12.39,2.959,2.969858,1.348677,29.331246,30.691265,0.140942
2025-11-22,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2337.11,320.68,707.84,594.94,1036.66,135.71,10.1,3.711,1.843256,0.942371,19.637596,18.712662,0.137883
2025-11-23,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2204.16,204.42,484.23,617.94,969.14,143.18,9.2,3.756,1.479335,0.989601,20.04264,18.755927,0.130997
2025-11-24,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3163.36,415.43,1107.36,1009.4,1710.53,244.64,13.88,3.583,2.741986,1.19343,32.722141,33.074702,0.135199
2025-11-25,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3499.26,508.77,1025.72,1076.25,1500.67,219.2,13.23,3.552,2.828568,1.429732,29.862974,30.569241,0.139461
2025-11-26,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3949.74,391.83,795.95,939.75,1478.77,217.86,10.46,3.476,2.470827,1.812786,28.477323,29.284757,0.134418
2025-11-27,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4590.81,541.01,1645.05,1133.11,1201.12,177.89,5.64,5.712,2.674145,1.711066,22.451015,21.124007,0.118747
2025-11-28,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4246.25,428.03,539.24,987.28,1316.94,187.21,6.6,2.88,2.440925,2.122933,23.726027,25.409644,0.135726
2025-11-29,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2955.52,430.62,860.89,665.91,1045.85,132.16,8.66,4.432,2.1591,1.210569,18.707464,17.645494,0.133515
2025-11-30,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2272.32,314.72,494.83,573.61,669.65,92.14,4.71,3.996,1.514929,1.022607,12.861248,11.402451,0.123747
2025-12-01,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4299.07,370.9,1104.69,1003.51,1444.1,213.91,9.72,4.562,2.397713,1.842029,27.799082,27.476441,0.128446
2025-12-02,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4473.13,439.62,1606.6,904.39,1530.89,223.44,13.9,4.768,2.635963,1.665158,30.478361,30.011078,0.134312
2025-12-03,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4524.77,483.57,1429.05,967.03,1595.78,213.29,10.76,3.003,2.820155,1.792238,28.149998,29.759401,0.139524
2025-12-04,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4272.46,454.28,842.3,902.56,1654.79,232.71,12.74,3.589,2.778992,1.971179,30.946144,32.107393,0.137974
2025-12-05,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4259.34,506.99,1428.37,976.24,1852.87,239.22,11.89,2.728,3.100632,1.641371,31.307577,33.321091,0.139293
2025-12-06,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2357.9,317.4,699.38,418.47,954.01,141.89,8.04,4.322,1.731518,0.958877,19.300958,17.669774,0.12453
2025-12-07,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2258.34,251.23,543.46,579.9,912.61,126.81,7.07,4.218,1.550069,0.987896,17.435904,15.755447,0.124242
2025-12-08,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3738.86,531.14,1015.35,792.94,1770.84,247.87,14.21,4.374,3.061619,1.571957,33.059749,33.318988,0.13442
2025-12-09,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3980.39,524.62,971.53,916.61,1685.93,221.82,11.56,4.438,2.996315,1.733687,29.335362,29.626953,0.133563
2025-12-10,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3684.3,472.31,1066.41,862.55,1694.64,223.98,13.34,3.657,2.853163,1.512788,30.273903,30.983023,0.13833
2025-12-11,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3391.81,446.25,1166.24,748.75,1068.84,154.93,5.1,4.154,2.236035,1.291223,19.616261,18.989289,0.122567
2025-12-12,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3569.35,448.0,1483.89,731.7,1243.5,175.48,9.67,2.883,2.384197,1.217678,23.64584,24.365116,0.138845
2025-12-13,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2127.59,275.39,674.64,813.22,744.46,106.64,5.74,3.301,1.517908,0.841245,14.940611,13.998519,0.131264
2025-12-14,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2549.25,364.15,166.17,454.58,445.51,68.67,3.38,5.234,1.436507,1.361173,9.806631,7.370408,0.107326
2025-12-15,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3542.48,518.14,918.05,891.71,1498.05,201.89,7.62,4.213,2.816387,1.513574,25.609617,25.726358,0.127427
2025-12-16,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3273.2,482.22,788.18,881.23,1537.22,212.63,8.92,3.029,2.75105,1.431569,27.254661,28.408576,0.133603
2025-12-17,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3408.82,480.88,995.87,899.95,1954.33,255.74,12.34,4.507,3.101398,1.394617,33.151464,33.140647,0.129589
2025-12-18,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3807.9,480.99,1187.74,917.04,1549.56,210.93,9.17,3.126,2.764916,1.516483,27.205372,28.360294,0.134457
2025-12-19,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3755.34,517.75,1137.74,919.6,1629.69,267.79,13.98,3.785,2.931223,1.514036,35.098722,35.759478,0.133537
2025-12-20,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2074.12,354.48,657.45,559.93,1032.96,149.58,8.2,3.367,1.92409,0.820233,20.245602,19.623375,0.131192
2025-12-21,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2792.1,271.4,1023.16,461.21,1184.21,159.54,8.56,4.344,1.809726,1.028199,21.367132,19.860845,0.124487
2025-12-22,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4232.73,398.59,1480.22,971.76,1526.62,230.94,12.52,4.605,2.535219,1.597689,30.713751,30.241193,0.130946
2025-12-23,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4594.28,414.43,2024.42,982.94,1410.41,197.2,11.46,2.93,2.482166,1.504391,26.792988,27.849608,0.141225
2025-12-24,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4879.31,454.24,2216.65,899.86,1555.39,196.2,8.09,4.295,2.694854,1.561073,25.224465,25.185441,0.128365
2025-12-25,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4670.81,532.25,1277.53,1004.98,1509.54,190.69,8.69,3.555,2.885406,1.958786,24.970794,26.260094,0.137709
2025-12-26,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5079.05,420.09,1778.3,905.57,1525.0,202.44,11.35,5.039,2.578904,1.915977,27.240346,26.695967,0.131869
2025-12-27,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2784.41,248.97,783.02,562.46,1117.94,147.93,10.02,3.909,1.713167,1.155893,20.841948,19.801788,0.133863
2025-12-28,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2865.08,268.8,1301.63,564.06,823.06,116.51,5.95,5.397,1.518925,0.916622,15.892034,12.930716,0.11098
2025-12-29,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5276.39,451.93,1616.58,865.54,1330.95,180.08,9.23,4.978,2.493628,2.117372,24.01846,23.650965,0.131334
2025-12-30,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3359.82,501.44,1114.49,792.74,1354.38,192.08,10.62,3.227,2.632166,1.301458,25.794167,26.500804,0.137964
2025-12-31,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3510.24,509.39,1237.24,1172.29,1546.39,202.85,8.65,2.694,2.886861,1.319653,26.316204,27.828695,0.137187
2026-01-01,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4162.05,465.12,1744.09,1015.16,1731.59,224.34,13.57,3.282,2.893952,1.412288,30.501114,31.525839,0.140528
2026-01-02,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3488.98,431.32,1062.55,901.44,1542.13,238.99,13.36,3.841,2.62259,1.403619,31.855117,32.040513,0.134066
2026-01-03,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2477.55,318.63,1223.71,520.98,890.44,127.73,6.42,3.357,1.700889,0.738666,17.21986,16.302818,0.127632
2026-01-04,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2277.44,265.86,1077.99,399.78,773.02,109.51,7.17,2.479,1.437806,0.704794,15.580535,15.243973,0.139203
2026-01-05,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3930.21,513.92,1647.89,979.75,1412.0,221.1,12.22,5.197,2.74954,1.333095,29.578416,28.464476,0.128738
2026-01-06,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3932.24,547.49,1170.17,869.36,1591.13,202.92,9.89,4.438,2.968996,1.597,26.655452,26.783722,0.131991
2026-01-07,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4305.38,505.47,961.53,737.86,1223.07,186.54,12.23,4.535,2.522237,1.924363,25.86538,25.776981,0.138187
2026-01-08,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3864.87,514.49,1290.35,1091.55,1118.64,151.31,8.38,4.352,2.5259,1.492507,20.832173,20.498556,0.135475
2026-01-09,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4046.15,461.3,1858.95,867.19,1263.77,163.04,8.67,3.273,2.462613,1.283077,22.024104,22.497143,0.137986
2026-01-10,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2301.63,299.82,881.21,551.07,829.52,105.64,6.59,4.962,1.605014,0.826806,15.032848,12.503161,0.118353
2026-01-11,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2445.24,335.73,1184.11,512.37,579.53,85.75,5.75,3.731,1.483915,0.74204,12.601194,11.095839,0.129405
2026-01-12,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3949.97,494.27,1513.1,850.35,1634.28,207.81,11.44,5.158,2.859019,1.418485,27.799083,26.918714,0.129537
2026-01-13,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3794.07,450.08,1400.45,986.05,1464.5,197.39,9.42,3.736,2.623748,1.391613,25.958746,26.238373,0.13293
2026-01-14,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4738.35,559.08,1725.01,857.82,1541.23,224.46,15.04,2.426,2.95594,1.751157,31.032385,33.313881,0.148416
2026-01-15,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5364.48,511.35,1964.17,1115.78,1389.15,205.0,9.7,4.555,2.749293,1.976387,26.943791,27.114492,0.132263
2026-01-16,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4821.25,429.09,1881.81,966.93,1717.26,229.75,11.58,4.013,2.776172,1.712151,30.192398,30.667741,0.133481
2026-01-17,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2946.8,300.01,1114.98,705.99,1083.95,153.17,7.71,3.741,1.848693,1.06585,20.503042,19.676384,0.12846
2026-01-18,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2853.05,341.8,945.76,522.29,952.62,133.41,6.19,2.74,1.815472,1.105499,17.710513,17.891803,0.134109
2026-01-19,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5324.36,458.42,1990.34,886.5,1454.4,209.32,11.07,3.908,2.618691,1.939129,27.822083,28.471968,0.136022
